name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"White Westinghouse 8.5kg Ultra Smart Dry Fully-Automatic Front Load with In-Built Heater Washing Machine, large (HDF8500/W...",appliances,All Appliances,https://m.media-amazon.com/images/I/61ZRMQymXIL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Trademark-Electrolux-HDF8500/dp/B09B7QK78F/ref=sr_1_6687?qid=1679135970&s=appliances&sr=1-6687,3.9,193,"₹19,990","₹33,499"
INALSA Stand Mixer cum Hand Mixer Promix | 500 Watt | Quick Burst Technology | 2.5 L Self Rotation Bowl |5 Variable Speeds...,appliances,All Appliances,https://m.media-amazon.com/images/I/51Ip6Id9kTL._AC_UL320_.jpg,https://www.amazon.in/INALSA-Promix-Rotating-Variable-Detachable/dp/B09CKQVC9P/ref=sr_1_6688?qid=1679135970&s=appliances&sr=1-6688,3.9,72,"₹3,299","₹6,999"
Microtek EMT1390 10-Watt Voltage Automatic Stabilizer) (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41QsKwTLueL._AC_UL320_.jpg,https://www.amazon.in/Microtek-EMT1390-90-300V-Digital-Stabilizer/dp/B06XD8FZ4X/ref=sr_1_6689?qid=1679135970&s=appliances&sr=1-6689,3.6,61,"₹1,472.62","₹2,090"
"V-Guard M10 BF 60cm 900 m3/hr,Electric Kitchen Chimney with Baffle Filter, Push Button Controls and Free Kit For Installat...",appliances,All Appliances,https://m.media-amazon.com/images/I/61xSdIy08gL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-M10-BF-Electric-Installation/dp/B09XHW1HR3/ref=sr_1_6690?qid=1679135970&s=appliances&sr=1-6690,4.1,176,"₹6,499","₹12,990"
"LG 9.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1409BDP, Platinum, 6 Motion Direct Drive)",appliances,All Appliances,https://m.media-amazon.com/images/I/81d5542EVsL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Fully-Automatic-FHM1409BDP-Platinum/dp/B09LM1C4YH/ref=sr_1_6691?qid=1679135970&s=appliances&sr=1-6691,4.4,122,"₹38,990","₹56,990"
Prestige PKOSS 1.2-Litre Electric Kettle (Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/61yaJHKmghL._AC_UL320_.jpg,https://www.amazon.in/Prestige-PKOSS-1-2-Litre-Electric-Kettle/dp/B0752GKLZQ/ref=sr_1_6692?qid=1679135970&s=appliances&sr=1-6692,4.1,"2,616","₹1,099","₹1,425"
USHA JANOME Foot Controller Automatic Sewing Machine USHA Type (Black) 220-240V,appliances,All Appliances,https://m.media-amazon.com/images/I/61COqYSD-PL._AC_UL320_.jpg,https://www.amazon.in/USHA-Controller-Automatic-Machine-220-240V/dp/B0B9K6DKXG/ref=sr_1_6693?qid=1679135970&s=appliances&sr=1-6693,2.7,10,"₹1,349","₹2,500"
Tiksha Enterprises wire shelf compatible samsung 911 fridge main shelf dimension in cm (44.5+44) X33.5 with v shape curve,appliances,All Appliances,https://m.media-amazon.com/images/I/71+yNGY7c7L._AC_UL320_.jpg,https://www.amazon.in/Tiksha-Enterprises-compatible-samsung-911/dp/B09WYPM6SW/ref=sr_1_6694?qid=1679135970&s=appliances&sr=1-6694,3.6,23,₹600,₹900
TILLU Universal Fridge Stand/Washing Machine Stand with Heavy Duty Maroon Color 150lts Upto 350 LTS,appliances,All Appliances,https://m.media-amazon.com/images/I/41vOBq5hriL._AC_UL320_.jpg,https://www.amazon.in/Universal-Fridge-Washing-Machine-Maroon/dp/B09FZN157R/ref=sr_1_6695?qid=1679135970&s=appliances&sr=1-6695,4.1,15,₹349,₹799
Philips Classic Dry Iron 750W Purple GC098,appliances,All Appliances,https://m.media-amazon.com/images/I/71J2vPlfsbL._AC_UL320_.jpg,https://www.amazon.in/Philips-Classic-Iron-Purple-GC098/dp/B07MXYWYGN/ref=sr_1_6696_mod_primary_new?qid=1679135970&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6696,4.2,236,₹695,₹845
"Amazon Basics 1200W Steam Iron with Spray, White and Green",appliances,All Appliances,https://m.media-amazon.com/images/I/71p03pRzmLL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-1200W-Steam-Spray/dp/B0B94GLT2N/ref=sr_1_6697?qid=1679135971&s=appliances&sr=1-6697,2.9,58,"₹1,009","₹1,999"
"Filox Plastic Fridge Space Saver Organizer Box Storage Rack Tray, (L x W x H ):16cm x 15cm x 6cm , Multicolor- Pack of 4 P...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Vx1ncEltL._AC_UL320_.jpg,https://www.amazon.in/FILOXTM-Plastic-Organizer-Storage-Multicolor/dp/B08ZDM3P6F/ref=sr_1_6698?qid=1679135971&s=appliances&sr=1-6698,4.1,216,₹299,₹999
Pmw - Ceiling Fan Canopy - Ceiling Fan Cups - Suitable for All Types of Fans - Brown - Pack of 2,appliances,All Appliances,https://m.media-amazon.com/images/I/31PkdlQhNyL._AC_UL320_.jpg,https://www.amazon.in/Pmw-Ceiling-Canopy-Suitable-Types/dp/B08PZD66Z9/ref=sr_1_6699?qid=1679135971&s=appliances&sr=1-6699,3.5,56,₹99,₹399
SHOPO (LABEL) Dirty Humper Foldable Laundry Basket for Hanging Dirty Clothes Laundry Toiletry Accessories Organization Was...,appliances,All Appliances,https://m.media-amazon.com/images/I/513APVhjogL._AC_UL320_.jpg,https://www.amazon.in/Multifunctional-Foldable-Bathroom-Toiletry-Organization/dp/B07Z6CGZMF/ref=sr_1_6700?qid=1679135971&s=appliances&sr=1-6700,3.8,327,₹499,₹699
Karcher Water Filter for Pressure Washer,appliances,All Appliances,https://m.media-amazon.com/images/I/6193ZPZ668L._AC_UL320_.jpg,https://www.amazon.in/Karcher-Water-Filter-Pressure-Washer/dp/B0000AITPL/ref=sr_1_6701?qid=1679135971&s=appliances&sr=1-6701,4.6,"2,282",₹846,"₹1,710"
ACUALINE Plain 5 Micron 10 Inch PP Spun Filter Cartridge 90 gm Sediment Candle for Pre Filter of All Type of RO Water Puri...,appliances,All Appliances,https://m.media-amazon.com/images/I/61ArupnNiVL._AC_UL320_.jpg,https://www.amazon.in/ACUALINE-Micron-Cartridge-Sediment-Purifier/dp/B0B8WDRLFL/ref=sr_1_6702?qid=1679135971&s=appliances&sr=1-6702,,,₹175,₹749
"MEENAMART.COM Water Sprayer with High Pressure for Car Motorbike and Any Vehicle Cleaning Grading Washing, 8 in 1 Car Wash...",appliances,All Appliances,https://m.media-amazon.com/images/I/41ttodzw-bL._AC_UL320_.jpg,https://www.amazon.in/Car-Pressure-Washer-Nozzle-Gun/dp/B07XV6VGLQ/ref=sr_1_6703?qid=1679135971&s=appliances&sr=1-6703,3.3,82,₹249,₹999
"Elysian Wood Charcoal Natural Charcoal for Barbecue/Angeethi, Use in Grilling/Barbecue, Dehumidifier, Natural Air Freshene...",appliances,All Appliances,https://m.media-amazon.com/images/I/61NSBf4D7bL._AC_UL320_.jpg,https://www.amazon.in/ELYSIANTM-Charcoal-Barbecue-Dehumidifier-Freshener/dp/B07MSDXBXF/ref=sr_1_6704?qid=1679135971&s=appliances&sr=1-6704,3.8,529,₹179,₹329
"vvx Mini Portable Air Cooler,Personal Space Cooler Easy to fill water and mood led light and portable Air Conditioner Devi...",appliances,All Appliances,https://m.media-amazon.com/images/I/61Vnoy0m+QL._AC_UL320_.jpg,https://www.amazon.in/vvx-Portable-Personal-Conditioner-multicolor/dp/B0BWK4RV9V/ref=sr_1_6705?qid=1679135971&s=appliances&sr=1-6705,5.0,1,"₹1,999","₹4,999"
"IFB 6.5 Kg 5 Star Front Load Washing Machine 2X Power Steam (SENORITA VXS 6510, White & Black, In-built Heater, 4 years Co...",appliances,All Appliances,https://m.media-amazon.com/images/I/61dNAqXhorL._AC_UL320_.jpg,https://www.amazon.in/IFB-Automatic-SENORITA-Warranty-Technology/dp/B09R71RZBS/ref=sr_1_6706?qid=1679135971&s=appliances&sr=1-6706,4.3,40,"₹28,990","₹33,490"
Boox Electric Mini Small Coffee/Tea/Soup/Water/Milk Heater Boiler Immersion Rod,appliances,All Appliances,https://m.media-amazon.com/images/I/61ibXQ2URwL._AC_UL320_.jpg,https://www.amazon.in/Electric-Coffee-Heater-Boiler-Immersion/dp/B06XVBLVPP/ref=sr_1_6707?qid=1679135971&s=appliances&sr=1-6707,3.1,51,₹115,₹350
REDBUILD™ Premium Series | Adjustable Washing Machine Trolley Stand for Top Load Front Load Heavy Duty | Fridge Cooler | D...,appliances,All Appliances,https://m.media-amazon.com/images/I/41svGYekWVL._AC_UL320_.jpg,https://www.amazon.in/REDBUILDTM-Premium-Adjustable-Dishwasher-Refrigerator/dp/B0BQCSQBC4/ref=sr_1_6708?qid=1679135971&s=appliances&sr=1-6708,5.0,1,₹899,"₹1,999"
"Voltas 405 DD CF Double Door Deep Freezer, 405 Liters, White",appliances,All Appliances,https://m.media-amazon.com/images/I/31YX8S+fXVL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Double-Freezer-Liters-White/dp/B07PLYNJPX/ref=sr_1_6709?qid=1679135971&s=appliances&sr=1-6709,4.1,102,"₹29,185","₹30,390"
Bajaj Majesty Juicer Motor Pulp Collector (500 W),appliances,All Appliances,https://m.media-amazon.com/images/I/61bvmmbRmHL._AC_UL320_.jpg,https://www.amazon.in/BAJAJ-MAJESTY-JUICER-MOTOR-COLLECTOR/dp/B01NBG3SNP/ref=sr_1_6710?qid=1679135971&s=appliances&sr=1-6710,3.7,30,"₹2,990","₹3,300"
"Kitchenwell Multi-Purpose Refrigerator Stand,Furniture Base Stand, Washing Machine Stand,Fridge Stand for Single Door and ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61sB8YjdB-L._AC_UL320_.jpg,https://www.amazon.in/Kitchenwell-Multi-Purpose-Refrigerator-Stand-Furniture/dp/B0B66JNXBX/ref=sr_1_6711?qid=1679135971&s=appliances&sr=1-6711,4.1,67,,₹149
"MEDIGUARD Nadi Sweden Yantra Electric Steam Generator 12"" Diameter x 12"" Height for Ayurveda & Panchakarma & Hospital & cl...",appliances,All Appliances,https://m.media-amazon.com/images/I/81P0Bzl0D8L._AC_UL320_.jpg,https://www.amazon.in/MEDIGUARD-Electric-Generator-Diameter-Panchakarma/dp/B0BTDHY1M1/ref=sr_1_6712?qid=1679135971&s=appliances&sr=1-6712,5.0,1,"₹11,500","₹23,999"
"Aquahire® 6 Inch Spun Filter for Pure Classic RO+MF, Pure RO+UV (Pack of 2)",appliances,All Appliances,https://m.media-amazon.com/images/I/312M5ok0f9L._AC_UL320_.jpg,https://www.amazon.in/AquahireTM-Spun-kemflow-5-pcs/dp/B07CBBQ5XX/ref=sr_1_6713?qid=1679135971&s=appliances&sr=1-6713,3.6,26,₹265,₹499
"Panasonic MX-AC555 550W Mixer Grinder with 5 Jars, Gold, Bronze",appliances,All Appliances,https://m.media-amazon.com/images/I/71ncZRF-g8L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-MX-AC555-550-Watt-Grinder-Bronze/dp/B00P9334XI/ref=sr_1_6714?qid=1679135971&s=appliances&sr=1-6714,4.3,745,"₹7,990","₹10,995"
"Novamax Blaze 50 L Portable Air Cooler For Home/Office with High-Density Honeycomb Cooling Pads, Auto Swing, 3-Speed Contr...",appliances,All Appliances,https://m.media-amazon.com/images/I/61k5kkjoOuL._AC_UL320_.jpg,https://www.amazon.in/Novamax-Blaze-High-Density-Compatible-Consumption/dp/B0BV75VGF5/ref=sr_1_6715?qid=1679135971&s=appliances&sr=1-6715,2.0,1,"₹7,550","₹11,590"
"Prithi Home's and Kitchen Stainless Steel South Indian Filter Coffee Maker, 500 ml (Coffee Filter 500ml)",appliances,All Appliances,https://m.media-amazon.com/images/I/41bSlH2nxBL._AC_UL320_.jpg,https://www.amazon.in/Prithi-Homes-Kitchen-Filter-Coffee/dp/B0BPD84NY3/ref=sr_1_6716?qid=1679135971&s=appliances&sr=1-6716,3.5,2,₹419,₹899
"Microtek UPS SW Luxe LCD 1200 (899-631-1201) Pure Sine Wave Inverter/Home UPS, 950VA/760W",appliances,All Appliances,https://m.media-amazon.com/images/I/51+ACVxmCAL._AC_UL320_.jpg,https://www.amazon.in/Microtek-Luxe-SW1200-Inverter-950VA/dp/B09V4VY4Q9/ref=sr_1_6717?qid=1679135971&s=appliances&sr=1-6717,3.7,8,"₹6,695","₹11,190"
Combo pack of BRITA Marella XL Water Filter Jug 3.5L Grey and 6pc MAXTRA+Refill Cartridge| Powerful Filtration with MicroF...,appliances,All Appliances,https://m.media-amazon.com/images/I/41JN2rqzPCL._AC_UL320_.jpg,https://www.amazon.in/BRITA-Marella-Grey-MAXTRA-Cartridge/dp/B0BN6P3GMT/ref=sr_1_6718?qid=1679135971&s=appliances&sr=1-6718,,,"₹3,999","₹5,498"
"Flawless Heavy Duty Top Load Automatic Washing Machine Stand/Trolley (17""-24"" inch)(Black) (Plastic) Suitable for 6.2 kg S...",appliances,All Appliances,https://m.media-amazon.com/images/I/61hhBHqO11L._AC_UL320_.jpg,https://www.amazon.in/Flawless-Automatic-Washing-Machine-Suitable/dp/B08KRPM3GH/ref=sr_1_6719?qid=1679135971&s=appliances&sr=1-6719,3.9,199,₹591,"₹1,299"
"DeoDap Portable, Handheld Wireless USB High Power Strong Suction Vacuum Cleaner for Home, Cars (Multicolor)",appliances,All Appliances,https://m.media-amazon.com/images/I/51r7PVfyD8L._AC_UL320_.jpg,https://www.amazon.in/DeoDap-Portable-Handheld-Wireless-Multicolor/dp/B0BNXP5PQG/ref=sr_1_6720?qid=1679135971&s=appliances&sr=1-6720,3.5,4,₹749,"₹1,549"
Spareplanet™ Crisper/Vegetable Box Cover Compatible with Whirlpool GEN Y Single Door (170-195 ltrs Capacity) Refrigerators,appliances,All Appliances,https://m.media-amazon.com/images/I/31yKFMAnPDL._AC_UL320_.jpg,https://www.amazon.in/SpareplanetTM-Vegetable-Compatible-Whirlpool-Refrigerators/dp/B08F4M62K8/ref=sr_1_6721?qid=1679135972&s=appliances&sr=1-6721,3.3,10,₹790,₹920
ECO365 Dual Threaded Shell Water Saving Kitchen Tap 3LPM Aerator for Inner and Outer threaded taps (Pack of 2),appliances,All Appliances,https://m.media-amazon.com/images/I/510jF4B0IvL._AC_UL320_.jpg,https://www.amazon.in/Neosystek-Water-Saving-Aerator-Threaded/dp/B01J7VK2B4/ref=sr_1_6722?qid=1679135972&s=appliances&sr=1-6722,3.9,228,₹295,₹420
"Bosch 8 Kg Fully Automatic Front Load Washing Machine (WAJ2846SIN, Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/61g2XAeLMAS._AC_UL320_.jpg,https://www.amazon.in/Bosch-Automatic-Washing-Machine-WAJ2846SIN/dp/B08KRZ69XY/ref=sr_1_6723?qid=1679135972&s=appliances&sr=1-6723,4.5,560,"₹45,900","₹58,390"
"E-Retailer® Exclusive 3-Layered Polyester Combo Set of Appliances Cover (1 Pc. of Fridge Top Cover, 3 Pc Handle Cover and ...",appliances,All Appliances,https://m.media-amazon.com/images/I/81sFc89AE4L._AC_UL320_.jpg,https://www.amazon.in/Retailer%C2%AE-Utility-Pockets-Microwave-Oven-Multicolor/dp/B08PV3GP3Z/ref=sr_1_6724?qid=1679135972&s=appliances&sr=1-6724,4.4,11,₹349,₹999
"Imported Tds Meter for RO Water/TDS Testing Meter, Digital LCD Tds Meter, Water Filter Tester for Measuring Tds/Temp/Ppm w...",appliances,All Appliances,https://m.media-amazon.com/images/I/31XOFPoACzL._AC_UL320_.jpg,https://www.amazon.in/Testing-Digital-Filter-Tester-Measuring/dp/B0BFB4G6DP/ref=sr_1_6725?qid=1679135972&s=appliances&sr=1-6725,2.7,3,₹215,₹500
Fabrilla Barbeque Grill Mesh Camping Grill Rack Barbecue Grill Net,appliances,All Appliances,https://m.media-amazon.com/images/I/71vfWxizCtL._AC_UL320_.jpg,https://www.amazon.in/Fabrilla-Barbeque-Mesh-Grill-Silver/dp/B07C9H1NRP/ref=sr_1_6726?qid=1679135972&s=appliances&sr=1-6726,3.9,78,₹475,₹745
R k g Enterprises Scarlett Super Hand Mixer With 7 speed Original Hand Blender Full kit cake combo Multicolor Kitchen Tool...,appliances,All Appliances,https://m.media-amazon.com/images/I/61ovt+M0I3L._AC_UL320_.jpg,https://www.amazon.in/Scarlett-Original-Multicolor-quintessential-accessory/dp/B0BWNW19KW/ref=sr_1_6727?qid=1679135972&s=appliances&sr=1-6727,,,₹525,"₹1,302"
KI Inlet Hose Pipe Compatible for Front Loading Washing Machines 1.5 Meter,appliances,All Appliances,https://m.media-amazon.com/images/I/417tXczUEZL._AC_UL320_.jpg,https://www.amazon.in/Inlet-Compatible-Loading-Washing-Machines/dp/B07W4TNQPW/ref=sr_1_6728?qid=1679135972&s=appliances&sr=1-6728,3.8,51,₹249,₹299
"Classic® Front Load Washing Machine Cover for IFB 7 Kg, 7.5 Kg, 8 Kg, & 8.5 Kg (63cmsX63cmsX81cms) White & Pink Flower",appliances,All Appliances,https://m.media-amazon.com/images/I/91C+pO+T6cS._AC_UL320_.jpg,https://www.amazon.in/Classic%C2%AE-Washing-Machine-63cmsX63cmsX81cms-Flower/dp/B08SQMFY51/ref=sr_1_6729?qid=1679135972&s=appliances&sr=1-6729,3.9,24,₹499,₹900
"Pigeon by Stovekraft New Handy Mini Plastic Chopper with 3 Blades, Green and Cruise 1800-Watt Induction Cooktop (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/51JMXtfjquL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Plastic-1800-Watt-Induction/dp/B07JW4L9N9/ref=sr_1_6730?qid=1679135972&s=appliances&sr=1-6730,3.8,100,"₹1,888","₹3,738"
Nitasha Microwave Oven Cover for?Samsung 28 Litre Convection MC28H5033CK,appliances,All Appliances,https://m.media-amazon.com/images/I/71G5ZzjapuL._AC_UL320_.jpg,https://www.amazon.in/Nitasha-Microwave-Samsung-Convection-MC28H5033CK/dp/B08QNGCLPN/ref=sr_1_6731?qid=1679135972&s=appliances&sr=1-6731,4.0,61,₹249,₹999
"iRobot Authentic Replacement Parts- Clean Base Automatic Dirt Disposal Bags, 3-Pack, Compatible with all Clean Base model...",appliances,All Appliances,https://m.media-amazon.com/images/I/71VcMpQAVsL._AC_UL320_.jpg,https://www.amazon.in/Authentic-Replacement-Automatic-Disposal-Compatible/dp/B07HJS45XQ/ref=sr_1_6732?qid=1679135972&s=appliances&sr=1-6732,4.8,"18,941","₹1,999","₹6,999"
Able Microwave Oven Membrane Keypad Model No : CE73JD,appliances,All Appliances,https://m.media-amazon.com/images/I/71FALbvYSQL._AC_UL320_.jpg,https://www.amazon.in/Microwave-Oven-Membrane-Keypad-Model/dp/B01M5HJRMV/ref=sr_1_6733?qid=1679135972&s=appliances&sr=1-6733,4.2,51,₹650,"₹2,099"
BFL™ Exhaust Fan Shutter / Louver Metal & Silver Size- (12 INCH),appliances,All Appliances,https://m.media-amazon.com/images/I/31tpS92AezL._AC_UL320_.jpg,https://www.amazon.in/BFLTM-Exhaust-Shutter-Louver-Silver/dp/B0BMLMDYF7/ref=sr_1_6734?qid=1679135972&s=appliances&sr=1-6734,4.1,6,₹575,"₹1,050"
"Portable Fabric Shaver, Pet Hair Remover, Clothes Fuzz Remover, Manual Lint Remover Carpet Scraper, Dog Cat Hair Remover a...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Alpdn256L._AC_UL320_.jpg,https://www.amazon.in/Fabric-Remover-Portable-Pilling-Clothes/dp/B08Y5SG8VM/ref=sr_1_6735?qid=1679135972&s=appliances&sr=1-6735,3.8,"1,431",₹199,₹499
"gulp Milk Frother with 30 Barista Recipes ebook, Battery Operated Electric Foam Maker Mixer Hand Blender for Coffee, Stain...",appliances,All Appliances,https://m.media-amazon.com/images/I/614iU2S+opL._AC_UL320_.jpg,https://www.amazon.in/gulp-Handheld-Operated-Electric-Stainless/dp/B084WPRJ8D/ref=sr_1_6736?qid=1679135972&s=appliances&sr=1-6736,3.8,775,₹845,"₹1,499"
Kuber Industries Stainless Steel Tea Kettle/Hot Water Kettle Capacity Upto 16 Cups (Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/614vU2jqJ0L._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Stainless-Kettle-Capacity/dp/B07JN3C52F/ref=sr_1_6737?qid=1679135972&s=appliances&sr=1-6737,3.7,109,₹549,"₹1,198"
"Tribucan Universal Type Full Ro service kit/ro filter set for All RO Water purifiers with 2 Carbon filter, sediment filter...",appliances,All Appliances,https://m.media-amazon.com/images/I/41zIf+8e9nL._AC_UL320_.jpg,https://www.amazon.in/Tribucan-purifiers-sediment-membrane-original/dp/B08YK1J1BN/ref=sr_1_6738?qid=1679135972&s=appliances&sr=1-6738,3.6,133,₹839,"₹1,799"
"Macmillan Aquafresh RO 4"" Inch UF Membrane Filter Original Hollow Fiber 0.001 Micron for of All Branded RO Water Purifier ...",appliances,All Appliances,https://m.media-amazon.com/images/I/31RGDMN5bXL._AC_UL320_.jpg,https://www.amazon.in/Macmillan-Aquafresh-Membrane-Original-Connector/dp/B0BLSLX8ZN/ref=sr_1_6739?qid=1679135972&s=appliances&sr=1-6739,Get,Only 2 left in stock.,₹170,₹599
"BTALI Smart High Pressure Washer 1900 WATT 130 bar 10.0L/Min Flow Rate 8 Meters Outlet Hydraulic Hose Pipe, Portable, for ...",appliances,All Appliances,https://m.media-amazon.com/images/I/41yJy5qHcnL._AC_UL320_.jpg,https://www.amazon.in/BTALI-Pressure-Hydraulic-Portable-Cleaning/dp/B0BY3295GL/ref=sr_1_6740?qid=1679135972&s=appliances&sr=1-6740,3.7,89,"₹6,000","₹8,000"
"Symphony Hicool 45T Personal Air Cooler For Home with Honeycomb Pad, Powerful Blower, i-Pure Technology and Low Power Cons...",appliances,All Appliances,https://m.media-amazon.com/images/I/51rCqIJ2myL._AC_UL320_.jpg,https://www.amazon.in/Symphony-HiCool-45T-45Ltr-cooler/dp/B07SNDWQB5/ref=sr_1_6741?qid=1679135972&s=appliances&sr=1-6741,3.6,160,"₹10,500","₹10,999"
Ameraempire Garden Hose Pipe Hanger/Holder/Stand - Made of Strong Heavy Duty Portable Irrigation Hose Mounts - Garden Hose...,appliances,All Appliances,https://m.media-amazon.com/images/I/51Uq2xzp+rL._AC_UL320_.jpg,https://www.amazon.in/Ameraempire-Garden-Hanger-Holder-Stand/dp/B0BBFSHRKX/ref=sr_1_6742?qid=1679135972&s=appliances&sr=1-6742,3.2,9,₹349,₹999
"Havells Stealth Air Neo 1200mm Ceiling Fan (Pack of 1, Wood Pearl White)",appliances,All Appliances,https://m.media-amazon.com/images/I/51D7BX5tUAL._AC_UL320_.jpg,https://www.amazon.in/Havells-Stealth-1200mm-Ceiling-Pearl/dp/B0B17K7ZTG/ref=sr_1_6743?qid=1679135972&s=appliances&sr=1-6743,3.9,13,"₹7,198","₹11,205"
REZEK Travel Folding Electric Kettle Stainless Steel Heating Plate Fast Boiling Food Grade Silicone Folding Design Collaps...,appliances,All Appliances,https://m.media-amazon.com/images/I/419ewJv7hPL._AC_UL320_.jpg,https://www.amazon.in/REZEK-Electric-Stainless-Collapsible-Protection/dp/B09Z88FTMB/ref=sr_1_6744?qid=1679135972&s=appliances&sr=1-6744,4.2,10,₹549,"₹1,099"
"Maharaja Whiteline MG 123, 500W Mixer Grinder with 3 Jars (Cherry Red & White), Standard, MG 1.2.3 / MX-237",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51g3QbSknNL._AC_UL320_.jpg,https://www.amazon.in/Maharaja-Whiteline-MG-Standard-MX-237/dp/B09BVDDD62/ref=sr_1_6745?qid=1679135974&s=appliances&sr=1-6745,3.8,28,"₹2,149","₹3,799"
Hamilton Beach 25460-IN 1400-Watt Painini Press Gourmet Sandwich Maker (Chrome),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71yyqkfGGYL._AC_UL320_.jpg,https://www.amazon.in/Hamilton-Beach-1400-Watt-Painini-Sandwich/dp/B00K70Z9PO/ref=sr_1_6746?qid=1679135974&s=appliances&sr=1-6746,4.4,117,"₹3,990","₹4,599"
KARCHER WD 3 Premium Vacuum Cleaner,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41AWHDPlS8L._AC_UL320_.jpg,https://www.amazon.in/KARCHER-16298400-WD-3-Premium/dp/B00HVSOMSA/ref=sr_1_6747?qid=1679135974&s=appliances&sr=1-6747,4.4,"1,242",,"₹6,709.32"
